reviewer_la,id,full_text_file_la,doi_la,title_la,species_raw_la,lifestage_raw_la,location_raw_la,cover_raw_la,cover_quantified_raw_la,habitat_use_raw_la,cover_influence_raw_la,drivers_raw_la,include_raw_la,reason_raw_la,updated_reason_raw_la,is_new_la,reviewer_source_la,include_flag_la,reviewer_pg,full_text_file_pg,doi_pg,title_pg,species_raw_pg,lifestage_raw_pg,location_raw_pg,cover_raw_pg,cover_quantified_raw_pg,habitat_use_raw_pg,cover_influence_raw_pg,drivers_raw_pg,include_raw_pg,reason_raw_pg,updated_reason_raw_pg,is_new_pg,reviewer_source_pg,include_flag_pg,full_text_file,doi,title,publication_year,doi_match,title_match,full_text_file_match,species_raw_combined,lifestage_raw_combined,location_raw_combined
LA,47,47_studdert_2015,10.1656/045.022.0409,Seasonal Variation in Habitat Use of Juvenile Steelhead in a Tributary of Lake Ontario,steelhead trout,rearing,"Trout Brook, NY","unclear; as far as I can tell, ""cover"" isn't explained further","fish location: percentage of substrate, surface, or overhead cover available for concealment around fish location, quantified in 5% increments as the total available cover surrounding the marker buoy within a radius of about 4 fish-lengths (aggregate concealment metric, rather than disaggregated by discrete structural types); available in habitat: measured along systematic transects across the stream reach",spot electrofishing used to locate fish and then record habitat condition at capture sites; habitat use was evaluated by comparing habitat used by fish with habitat availability across the reach,juveniles disproportionately used cover in all seasons; yearlings used more cover than subyearlings; cover use increased in autumn,"PCA identified cover and depth as the most influential habitat variables governing habitat selection; all drivers identified were cover availability, water depth, substrate size, and water velocity",yes - direct evaluation of fish behavior relative to cover,3a,,TRUE,LA,Y,PG,,,,steelhead,"subyearling, yearling","Trout Brook, New York","substrate, surface, or overhead cover","percentage of substrate, surface, or overhead cover available for concealment, a radius of about 4 fish-lengths","spot-electrofishing, depth, velocity, substrate, and cover at each fish observation location","Both year classes sought out areas with abundant cover during both seasons; this habitat was limited within the stream reach, during summer, subyearling Steelhead occupied areas with significantly greater depth, velocity, and cover, than was available on average, autumn, subyearling Steelhead occupied areas of significantly greater depth and greater cover than was available on average, summer and autumn, we found yearling Steelhead in areas of greater depth, cover, and substrate size than was available on average",deeper habitats with more available cover,Y,3a,,,PG,Y,47_studdert_2015,10.1656/045.022.0409,Seasonal Variation in Habitat Use of Juvenile Steelhead in a Tributary of Lake Ontario,2015,,,,steelhead trout || steelhead,"rearing || subyearling, yearling","Trout Brook, NY || Trout Brook, New York"
LA,48,48_mclaren_2024,10.1007/s10750-024-05671-7,The reach-scale biogeomorphic effect of submerged macrophytes on trout habitat suitability,rainbow trout,"subadult (young-of-year excluded), adult","Snake River, Idaho","submerged macrophytes, emergent margins, substrate (not really cover?)","percent coverage of submerged macrophytes, macrophyte growth height as absolute and as a percentage of maximum depth","snorkel surveys, radio telemetry data, visual wading surveys; habitat preference was quantified using the Chessons alpha electivity index","higher macrophyte coverage created distinct habitat types (e.g., macrophyte clumps) that had higher Net Rate of Energy Intake (NREI) (indicating enhanced growth potential) by reducing flow velocities and increasing invertebrate drift","habitat dynamics are primarily driven by submerged macrophyte coverage acting as a ""biogeomorphic"" force; the quality of drift-feeding habitat (NREI) is determined by the balance between energy gain (invertebrate drift density, food availability) and energetic costs (metabolism, foraging, and maintaining position in current/velocity)",yes - the article investigates the habitat suitability and quantified preference of fish in relation to a specific type of cover (submerged macrophytes),3a,,,LA,Y,PG,48_mclaren_2024,10.1007/s10750-024-05671-7,The reach-scale biogeomorphic effect of submerged macrophytes on trout habitat suitability,rainbow trout,subadult and adult,"Henrys Fork of the Snake River, Idaho","gradient of submerged macrophyte coverage (32–94%), habitat type - ""macrophyte clumps”, “emergent margins”, “thalweg/intermacrophyte space”, and “gravel bars”.","30 randomly located sample points (each a ~ 1 m radius) within each reach, macrophyte coverage (%), median substrate size (mm), flow velocity (m s−1) at 20%, 60%, and 80% depth, water depth (m), maximum submerged or emergent macrophyte growth height above the substrate in absolute (m) and relative (% of maximum depth) terms","aerial imagery (peak cover), transects of physical habitat, snorkel surveys, wading surveys and previous radio telemetry study for trout habitat preference, and bioenergetics modeling","juveniles excluded, young-of-the-year trout would have exhausted resources available for sampling","submerged macrophyte coverage increased the frequency of habitat types with higher trout growth potential but reduced the occurrence of preferred habitat types (reduced flow velocities, and increased invertebrate drift). no relationship between reach-scale trout growth potential and submerged macrophyte coverage. However, an outlier of very high trout growth potential at 94% submerged macrophyte coverage suggests a potential threshold effect.",N,4,,,PG,N,48_mclaren_2024,10.1007/s10750-024-05671-7,The reach-scale biogeomorphic effect of submerged macrophytes on trout habitat suitability,2024,TRUE,TRUE,TRUE,rainbow trout,"subadult (young-of-year excluded), adult || subadult and adult","Snake River, Idaho || Henrys Fork of the Snake River, Idaho"
LA,49,49_ecret_2013,,Brook Trout (Salvelinus fontinalis) Habitat Use and Dispersal Patterns in New York Adirondack Mountain Headwater Streams,brook trout,rearing (stream residents?),"True Brook, NY",substrate,not exactly a cover quantification; used median substrate size within a 1-m quadrat around observed fish locations,single-pass backpack electrofishing with mark-recapture tagging; fish capture locations were marked with floats and habitat variables were measured in a 1-m quadrat around the float,median substrate size was only a secondary influence,water depth was the strongest determinant of habitat use (fish were found most frequently in pool habitats with deeper water and lower velocities); other drivers were hydraulic habitat type (pools vs. riffles) and water velocity,maybe - only insofar as it is proof that a lot of habitat suitability work considers substrate but not other forms of cover,1a,4,TRUE,LA,M,PG,,,,brook trout,11-14 cm,"True Brook, New York",no cover,no cover,"electrofishing, tagging, mark-recapture, depth, velocity, substrate, fish size","recognized the limitation in the discussion - ""the absence of canopy cover as a habitat parameter within this study may be limiting our interpretation of differential habitat use among difference size classes of Brook Trout within our study streams""","Water depth was the most prominent habitat variable exhibited for Brook Trout habitat use, both size classes were more prevalent in pool habitats and were also found to occupy significantly deeper stream areas when compared to overall habitat availability, larger sized Brook Trout were observed in significantly deeper stream habitats than younger fish demonstrating varying habitat use among different size-classes",N,1a,,,PG,N,49_ecret_2013,,Brook Trout (Salvelinus fontinalis) Habitat Use and Dispersal Patterns in New York Adirondack Mountain Headwater Streams,2013,,,,brook trout,rearing (stream residents?) || 11-14 cm,"True Brook, NY || True Brook, New York"
LA,50,50_deschênes_2007,10.1139/f07-053,Hierarchical analysis of relationships between brook trout (Salvelinus fontinalis) density and stream habitat features,brook trout,rearing (stream residents?),"Cascapedia River, Québec, Canada","large woody debris, ""structural cover"" (rocks, woody debris, undercut banks, overhanging vegetation)","count of large woody debris pieces and visual estimate of total structural cover on a binned scale (<=5%, 6%-15%, 16%-45%, 45%+) determined for each stream sampling section","single-pass electrofishing in stream sections (600 sections total) - all fish were captured, measured, and then released; fish density was calculated as total fish captured divided by section area",trout density increased with higher structural cover and greater woody debris abundance,"section-scale drivers were current velocity (negative), woody debris (positive), and structural cover (positive); reach-scale drivers were subbasin area, valley width (negative), and height increment at flood (negative)",yes - cover directly measured and related to fish density,3a,,TRUE,LA,Y,PG,,,,brook trout,,"Cascapedia River basin, Quebec, Canada","cover index, lareg woody debris, vegetation abundacne index, overhead opening","Abundance of submerged vegetation (moss or macrophytes) and overall availability of structural cover (rocks, woody debris, undercut bank, and overhanging vegetation) were estimated visually and assigned ordinal values reflecting areal coverage (1, ? 5%; 2, 6%–15%; 3, 16%–45%; 4, >45%).","single-pass electrofishing, fish size, water depth and substratum size",brook trout density was greater in sections with more woody debris and cover,"Brook trout density was positively related to woody debris and cover and negatively related to height increment at flood, valley width, and current velocity, but the relationship between brook trout density and current velocity varied markedly across reaches",Y,3a,,,PG,Y,50_deschênes_2007,10.1139/f07-053,Hierarchical analysis of relationships between brook trout (Salvelinus fontinalis) density and stream habitat features,2007,,,,brook trout,rearing (stream residents?),"Cascapedia River, Québec, Canada || Cascapedia River basin, Quebec, Canada"
LA,51,51_naman_2021,10.1139/cjfas-2020-0475,Diel patterns of foraging and microhabitat use by sympatric rainbow trout and bull trout: implications for adaptive differentiation and instream flow assessment,"rainbow trout, bull trout",rearing (juvenile),"Skagit River, BC, Canada","wood, overhanging vegetation, large substrate (>25cm providing interstitial refuge)",observational measurement: habitat surveys recovery cover as present or absent at each transect cell; experimental manipulation: artificial structures simulating woody debris cover (installed and then surveyed later to see if fish colonized them),"snorkel surveys (moved upstream, located fish visually, observed fish for 1-3 min, marked fish location with a washer, measured microhabitat variables at the washer)",daytime: fish were associated with structural cover; dusk: fish moved away from cover to drift forage; experimental cover: rainbow trout used it (if in energetically profitable feeding spots) but bull trout did not,"predation risk (structural cover availability), foraging profitability (drift abundance), water velocity, water depth, substrate size",yes - cover directly measured and related to fish presence,3a,,TRUE,LA,Y,PG,,,,"rainbow trout, bull trout",juvenile,"Skagit River, British Columbia, Canada","structurally complex elements (e.g., wood) or overhanging vegetation, substrate over 25 cm",presence,"measurements of physical habitat attributes and invertebrate prey abundance, snorkel observations of habitat use and activity, manipulative experiment of cover designed to test the influence of predation risk on diel habitat use and behaviour, transects of depth, velocity, substrate, and cover, drift nets, placement of open boxes with branches attached to the top","86% of rainbow trout and 100% of bull trout were associated with cover in daylight, then at dusk cover use decreased to 19% of rainbow trout and 32% of bull trout, cover boxes that were placed inmore suitable foraging velocities, had a higher probability of being occupied by rainbow trout, fish foraging in the added cover were smaller than those foraging fish at dusk, no bull trout of any size colonized the cover boxes","At dusk, the overwhelming majority of constrained variance (93%) was driven by increasing total depth, focal depth, and cover, and decreasing substrate size and focal and average velocity, during the day, the primary axis of separation (explaining 88% of the constrained variance) was driven by increasing focal velocity and decreasing average velocity, focal depth, and substrate",Y,3a,,,PG,Y,51_naman_2021,10.1139/cjfas-2020-0475,Diel patterns of foraging and microhabitat use by sympatric rainbow trout and bull trout: implications for adaptive differentiation and instream flow assessment,2021,,,,"rainbow trout, bull trout",rearing (juvenile) || juvenile,"Skagit River, BC, Canada || Skagit River, British Columbia, Canada"
LA,52,52_mollenhauer_2019,10.1643/CE-18-099,"Multiscale Habitat Factors Explain Variability in Stream Fish Occurrence in the Ozark Highlands Ecoregion, USA","no salmonids or trout! 20 warmwater stream fishes, e.g., different kinds of bass and chubs",mixed,,,,,,,no - no salmonids,4,,TRUE,LA,N,PG,,,,"Redspot Chub , Bluegill, Smallmouth Bass, Northern Hogsucker, Rock Bass, Banded Sculpin, Largemouth Bass, Redhorses, Smallmouth Bass, Creek Chub, Warmouth, Redear Sunfish, Largemouth Bass, Northern Studfish, White Sucker, Spotted Bass, Spotted Sucker, White Crappie",subadult and adult,"Ozar Highlands, Oklahoma, Missouri",percent instream cover,surface coverage of emergent vegetation and large wood,"four-pass tow-barge electrofishing, groundwater flux (predicted thermal equilibrium water temperature against observed water temperature and atmospheric conditions), temperature, wetted channel width, mean thalweg depth, wetted width-todepthratio, wetted area, bankfull width-to-depth ratio, depth, D50","final model included a bankfull W:D-percent instream cover interaction, species specific response, example - Banded Sculpin, Northern Hogsucker, Redspot Chub, Rock Bass, norther studfish, smallmouth bass occurance increased with increasing instream cover at lower bankfull W:D (relatively deeper, narrower channels)","fish occurance was associated with multiscale instream characteristics including groundwater contribution, an interaction between channel dimensions and the amount of instream cover, and habitat size.",N,4,,,PG,N,52_mollenhauer_2019,10.1643/CE-18-099,"Multiscale Habitat Factors Explain Variability in Stream Fish Occurrence in the Ozark Highlands Ecoregion, USA",2019,,,,"no salmonids or trout! 20 warmwater stream fishes, e.g., different kinds of bass and chubs || Redspot Chub , Bluegill, Smallmouth Bass, Northern Hogsucker, Rock Bass, Banded Sculpin, Largemouth Bass, Redhorses, Smallmouth Bass, Creek Chub, Warmouth, Redear Sunfish, Largemouth Bass, Northern Studfish, White Sucker, Spotted Bass, Spotted Sucker, White Crappie",mixed || subadult and adult,"Ozar Highlands, Oklahoma, Missouri"
LA,53,53_senay_2015,10.1007/s00027-015-0413-8,Identifying key environmental variables shaping within-river fish distribution patterns,"62 fish species across 16 families (community-level analysis), including Atlantic salmon and brook trout at some sites",not specific to life stage,"28 rivers across Canada (Alberta, Ontario, Québec, New Brunswick)","woody debris, macrophytes (aquatic vegetation), periphyton","visual estimation of percent cover measurements in quadrats - at each sampling site, respective percentages of macrophyte cover, periphyton cover, and woody debris cover was estimate in ten 50cm x 50cm quadrats and averaged across the site","biomass estimates through backpack electrofishing, snorkling - both methods employed at each sampling site and the larger estiate was retained","response variable was fish biomass (species biomass was calculated using fish counts, body length, and mass-length relationships); cover was included as a biogenic environmental feature but had relatively weak explanatory power","most important drivers were water velocity, water depth, and sediment size (substrate composition); biogenic variables explained about ~2% of biomass response",no - too many species included in general estimates of fish biomass and was not lifestage-specific,"kind of 3a/c (very weak relationship, bordering on no relationship), kind of 4",4,TRUE,LA,N,PG,,,,"biomass, no species information","biomass, no life stage information","Alberta, Ontario, Que´bec, New Brunswick, Canada","cobble, boulder, metric boulder, bedrock, macrophyte, periphyton, woody debris, conductivity, temperature, and Secchi disk transparency","sediemnt (clay, silt,sand, gravel, pebble, cobble, boulder, metric boulder, bedrock) and biogenic features (percent coverage of macrophyte, periphyton, woody debris)","depth, velocity, wetted river width, sediment size, biogenic, and physico-chemical features, electrofishing and snorkelling","Environmental variables such as transparency, woody debris, macrophyte, and PC3 (i.e., third principal component representing sediment size variability within a river) were selected in 26 % of the models","hydraulic conditions at the local scale, and in particular water velocity, were the dominant drivers, bed material sediment size was the second most important group of explanatory variables, biogenic and physico-chemical features explained a smaller fraction of within-river fish distribution patterns than hydraulic and sediment size features",N,4,,,PG,N,53_senay_2015,10.1007/s00027-015-0413-8,Identifying key environmental variables shaping within-river fish distribution patterns,2015,,,,"62 fish species across 16 families (community-level analysis), including Atlantic salmon and brook trout at some sites || biomass, no species information","not specific to life stage || biomass, no life stage information","28 rivers across Canada (Alberta, Ontario, Québec, New Brunswick) || Alberta, Ontario, Que´bec, New Brunswick, Canada"
LA,54,54_hayes_2009,10.1007/s11160-009-9103-8,Linking fish population dynamics to habitat conditions: insights from the application of a process-oriented approach to several Great Lakes species,"lake trout, rainbow trout (plus walleye, yellow perch, and smallmouth bass)",all,"Lake Erie, Lake Superior, and their tributaries","macrophytes, substrate, woody debris",not directly measured in this study - cover was derived from previous empirical studies and incorporated as parameters in process-based population models linking habitat to vital rates,"not measured - this paper synthesizes models where habitat relationships were derived from previously published studies, empirical parameter estimates, and experimental data for certain species (e.g., rainbow trout growth experiments)","cover is discussed as influencing fish populations through mechanisms such as refuge from predators, feeding positions adjacent to currents, spawning habitat quality, and shelter for juvenile lifestages; but no empiricial statistical work is presented","across models discussed in the paper, drivers are water temperature, water currents, substrate composition, habitat depth, macrophyte availability, food availability",no? it was a review paper that wasn't particularly focused on juvenile salmonids,5,1a,TRUE,LA,N,PG,,,,"walleye, lake trout, smallmouth bass, yellow perch, rainbow trout",age-1,"Pine River, Michigan",no cover,no cover,"movement dynamics and growth rate as a function of habitat conditions, mesohabitat units (pool, riffle, run), food, denisty of conspecifics, temperature, tagging studies combined with experimental translocation",multi-species life cycle model comparison,model comparison,N,1a,,,PG,N,54_hayes_2009,10.1007/s11160-009-9103-8,Linking fish population dynamics to habitat conditions: insights from the application of a process-oriented approach to several Great Lakes species,2009,,,,"lake trout, rainbow trout (plus walleye, yellow perch, and smallmouth bass) || walleye, lake trout, smallmouth bass, yellow perch, rainbow trout",all || age-1,"Lake Erie, Lake Superior, and their tributaries || Pine River, Michigan"
LA,55,55_mocq_2013,10.1016/j.ecolmodel.2013.05.020,Assessment of Atlantic salmon (Salmo salar) habitat quality and its uncertainty using a multiple-expert fuzzy model applied to the Romaine River (Canada),Atlantic salmon,"rearing (young of year, parr), spawning","Romaine River, Québec, Canada",substrate,"for field validation, ""mean substrate diameter was evaluated by visual assessment of the percentage of coverage of the four main grain sizes from eight categories: silt, sand, small gravel, coarse gravel, cobble, rock, boulder and bedrock;"" classed into three classes for fuzzy rules: small, medium, large","partial validation of habitat suitability model by fishing with a variety of methods (hoop trap nets, gill nets, rods, seines, electrofishing) - I think this was a presence/absence thing, but the mechanism of validation isn't abundantly clear to me",larger substrate sizes contributed to higher HSI values; models were validated in that they predicted higher HSI values at sites where juvenile salmon were present compared to sites where they were absent,"water velocity, water depth, substrate size (used to define habitat suitability across discharge scenarios)","maybe? it was mostly about modeling a fuzzy-rules approach to habitat suitability curve development, which I guess is interesting for our purposes",3a (ish),1bi,TRUE,LA,M,PG,,,,Atlantic salmon,"young-of-the-year, parr, spawning adults","Romaine River, Canada","silt, sand, small gravel, coarse gravel, cobble, rock,boulder, bedrock",substrate diameter was evaluated by visual assessmentof the percentage of coverage of the four main grain sizes from eight categories,"expert opinion consesus to develop model rules, for example, rule #14, “medium substrate size –medium velocity – medium depth” is seen as a combination leading to a high HSI, and WUA–discharge curve",cover was not evaluated,fish are more likely to be found in habitats with higher modeled HSI values,Y,1b,,,PG,Y,55_mocq_2013,10.1016/j.ecolmodel.2013.05.020,Assessment of Atlantic salmon (Salmo salar) habitat quality and its uncertainty using a multiple-expert fuzzy model applied to the Romaine River (Canada),2013,,,,Atlantic salmon,"rearing (young of year, parr), spawning || young-of-the-year, parr, spawning adults","Romaine River, Québec, Canada || Romaine River, Canada"
LA,56,56_boudreault_2022,10.1016/j.ecolmodel.2022.109905,A new look at habitat suitability curves through functional data analysis,Atlantic salmon,rearing,"Sainte-Marguerite River and Petite-Cascapedia River, Quebec",substrate,substrate D50,single-pass open net electrofishing surveys in habitat patches where fish were observed,N/A,N/A,yes? narrative review content is helpful (much discussion of models),1a,,,LA,Y,PG,56_boudreault_2022,10.1016/j.ecolmodel.2022.109905,A new look at habitat suitability curves through functional data analysis,Atlantic salmon,parr,"Quebec, Canada","no cover - water depth, velocity and substrate (D50)",no cover,"transects, single pass electrofishing",this study is comparing and proposing methods - HSC developed at the river or regional scale did not fit well sitespecific HSC,"Shallow waters (< 15 cm) were mostly avoided by parr, for velocity, preferred values were between 0.25 and 0.35 m/s, 60 – 130 mm range were the most preferred D50 values among the two rivers",N,1a,,,PG,N,56_boudreault_2022,10.1016/j.ecolmodel.2022.109905,A new look at habitat suitability curves through functional data analysis,2022,TRUE,TRUE,TRUE,Atlantic salmon,rearing || parr,"Sainte-Marguerite River and Petite-Cascapedia River, Quebec || Quebec, Canada"
LA,57,57_mocq_2018,10.1111/fme.12262,Do habitat measurements in the vicinity of Atlantic salmon (Salmo salar) parr matter?,Atlantic salmon,rearing (parr),eastern Canada (three different rivers),substrate,"estimating the proportion of grain-size classes within 10-cm radius around measurement points, calculating a mean substrate size index based on weighted grain-size proportions",snorkeling (marked locations with painted stones and then measured environmental variables at fish position and surrounding area),"habitat suitability estimates improve when substrate, depth, and velocity were averaged across a 50-cm radius around the fish rather than measured only at the focal point - so it's less about how cover influences juvenile rearing and more about how we can produce habitat suitability estimates that capture actual conditions","substrate size, water velocity, and water depth considered main drivers in HSI",yes - interesting discussion of how the way that you measure environmental variables influences the validity of your HSI,3a,1b,TRUE,LA,Y,PG,,,,atlantic salmon,parr,"Sainte-Marguerite River, Québec, Little Southwest Miramichi River, Catamaran Brook, New-Brunswick",no cover,no cover,"snorkeling, depth, velocity, substrate size",no cover,"model comparison, comparing HSI values from data taken at different distance to fish observation, the focal measure taken at the exact location of the fish, gave globally the lowest HSI values and the highest variability, the 10 cm distance providing a slightly better HSI than focal measurements",N,1a,,,PG,N,57_mocq_2018,10.1111/fme.12262,Do habitat measurements in the vicinity of Atlantic salmon (Salmo salar) parr matter?,2018,,,,Atlantic salmon || atlantic salmon,rearing (parr) || parr,"eastern Canada (three different rivers) || Sainte-Marguerite River, Québec, Little Southwest Miramichi River, Catamaran Brook, New-Brunswick"
LA,58,58_turgeon_2005,10.1111/j.1365-2427.2005.01340.x,Predicting microhabitat selection in juvenile Atlantic salmon Salmo salar by the use of logistic regression and classification trees,Atlantic salmon,rearing (parr),"Big Jonathan Brook, Québec, Canada","unembedded rocks, woody debris, submerged vegetation, overhanging vegetation, broken water surface, undercut banks","presence/absence within 15-cm radius of sampling points; two types of cover recorded: instream (large rocks, submerged vegetation, woody debris) and overhead (broken water surface, undercut bank, overhanging vegetation","fish positions determined with snorkeling - diver located fish, observed fish for 3-5 minutes, marked fish location with stone, and then measured habitat variables; also classified fish behavior (active/foraging and resting/sheltering)","resting salmon were associated with rocky cover, active salmon were associated with deeper water rather than cover; presence of large rocks was the most influential predictor in classification tree models for resting fish","water depth, presence of rocky cover, current velocity, substrate size, distance to stream bank",yes - direct evaluation of fish behavior relative to cover,3a,,TRUE,LA,Y,PG,,,,Atlantic salmon,juvenile,"Big Jonathan Brook, Quebec, Canada","presence of instream cover within a 15 cm radius of the location (unembedded rock >20 cm along the major axis, submerged vegetation or woody debris), presence of overhead cover (broken water surface, undercut bank, or overhanging vegetation)",presence of instream and overhead cover,"snorkelling, depth, current velocity, presence of instream and overhead cover, substratum particle size, and distance to stream bank",water greater than about 30 cm depth by active fish and for the presence of rocky cover by resting fish,water depth and the presence of an unembedded rock >20 cm were key predictor variables,Y,3a,,,PG,Y,58_turgeon_2005,10.1111/j.1365-2427.2005.01340.x,Predicting microhabitat selection in juvenile Atlantic salmon Salmo salar by the use of logistic regression and classification trees,2005,,,,Atlantic salmon,rearing (parr) || juvenile,"Big Jonathan Brook, Québec, Canada || Big Jonathan Brook, Quebec, Canada"
